date,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,1557.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,54.0,1661.0,2902.0,3256.0,3321.0,4545.0,6493.0,7698.0,8328.0,8328.0,8328.0,8328.0,8328.0,8328.0,8328.0,8328.0,8328.0
2020-04-16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,51.0,692.0,839.0,1235.0,1873.0,2080.0,2554.0,3804.0,5055.0,6396.0,7157.0,7646.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8093.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0,8118.0
2020-04-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,316.0,316.0,329.0,409.0,409.0,822.0,1176.0,1687.0,1687.0,1955.0,2316.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2411.0,2874.0,2874.0,3519.0,3878.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3954.0,3962.0,3962.0,3981.0,3989.0,4155.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4321.0,4894.0,5927.0,6270.0,6270.0,6270.0,6270.0,6270.0,6270.0,6270.0,6270.0,6270.0,6270.0
2020-04-18,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,323.0,323.0,323.0,348.0,348.0,348.0,348.0,348.0,521.0,750.0,782.0,782.0,782.0,782.0,782.0,1025.0,1091.0,1091.0,1091.0,1091.0,1091.0,1190.0,1190.0,1204.0,1204.0,1204.0,1327.0,1344.0,1344.0,1372.0,1372.0,1372.0,1382.0,1697.0,1720.0,1720.0,1731.0,1773.0,1773.0,1773.0,1773.0,1773.0,1773.0,1781.0,1781.0,1781.0,2071.0,3503.0,3503.0,3503.0,3503.0,3503.0,3503.0,3503.0,3503.0,3779.0,5783.0,6782.0,7113.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0,7248.0
2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,706.0,1438.0,1438.0,2505.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,2781.0,3146.0,3711.0,3711.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0,4425.0
2020-04-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1379.0,2514.0,2799.0,3032.0,3032.0,3032.0,3032.0,3032.0,3032.0,3163.0,4584.0,4838.0,5673.0,6292.0,6671.0,7411.0,7892.0,7911.0,8138.0,9193.0,9327.0,9327.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9335.0,9343.0,10737.0,11993.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0,12321.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,253.0,253.0,253.0,253.0,253.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,349.0,845.0,978.0,1150.0,1150.0,1150.0,1150.0,1321.0,1402.0,1402.0,1402.0,1402.0,1896.0,3328.0,3708.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4424.0,4898.0,6895.0,7445.0,7512.0,7512.0,7512.0,7512.0,7512.0,7512.0,7512.0,7512.0
2020-04-22,0.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,655.0,860.0,860.0,860.0,860.0,860.0,1746.0,1985.0,3048.0,3455.0,4791.0,5453.0,7069.0,8053.0,9053.0,9986.0,10366.0,10779.0,11147.0,11262.0,11262.0,11262.0,11356.0,11387.0,11387.0,11387.0,11387.0,11387.0,11387.0,11387.0,11387.0,11609.0,12040.0,12417.0,12417.0,12417.0,12417.0,12417.0,12417.0,12417.0,12437.0,12437.0,12860.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0,13127.0
2020-04-23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,31.0,1639.0,2758.0,2758.0,2758.0,2758.0,2758.0,2758.0,2758.0,3043.0,4346.0,4741.0,5700.0,7064.0,8336.0,9661.0,10391.0,10391.0,10391.0,10416.0,10437.0,10437.0,10437.0,10437.0,10437.0,10437.0,10833.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11327.0,11620.0,13069.0,14194.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0,15016.0
