date,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,147.0,1979.0,3261.0,5076.0,6838.0,6855.0,6855.0,6855.0,6855.0,6875.0,6875.0,6875.0,6891.0,6891.0,6891.0,6891.0,6891.0,6891.0,6891.0,6912.0,7092.0,7092.0,7092.0,7092.0,7106.0,7129.0,7129.0,7129.0,7129.0,7129.0,7129.0,7129.0,7129.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0,7142.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,74.0,150.0,280.0,473.0,473.0,473.0,473.0,816.0,843.0,843.0,843.0,843.0,843.0,843.0,1032.0,1032.0,1032.0,1115.0,1479.0,1779.0,2172.0,2172.0,2172.0,2172.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2199.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2606.0,2606.0,2960.0,2960.0,2960.0,2960.0,2960.0,2960.0,2987.0,3026.0,3173.0,4713.0,6614.0,8562.0,10164.0,10164.0,10164.0,10164.0,10164.0,10164.0,10164.0,10164.0,10164.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,1449.0,2668.0,3239.0,3239.0,3239.0,3439.0,3439.0,3891.0,3891.0,3891.0,3891.0,4121.0,4256.0,4256.0,4256.0,4256.0,5381.0,5743.0,5844.0,7267.0,7308.0,7426.0,7517.0,7646.0,7658.0,7884.0,7898.0,7931.0,7931.0,8582.0,8755.0,8755.0,8755.0,8986.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9320.0,9332.0,9332.0,9344.0,9344.0,9354.0,9354.0,9354.0,9354.0,9354.0,9354.0,9382.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0,9390.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,578.0,578.0,578.0,899.0,899.0,899.0,899.0,899.0,1189.0,1213.0,1238.0,1528.0,1621.0,1621.0,1621.0,1897.0,2290.0,2290.0,2364.0,3072.0,3072.0,3072.0,3072.0,3072.0,3072.0,3072.0,3072.0,3072.0,3072.0,3162.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3323.0,3506.0,3716.0,4005.0,4032.0,4032.0,4032.0,4032.0,4032.0,4032.0,4032.0,4032.0,4178.0,4880.0,5780.0,7661.0,9617.0,11547.0,11645.0,11653.0,11688.0,11688.0,11688.0,11706.0,11706.0,11706.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1579.0,2694.0,3030.0,3030.0,3030.0,3604.0,3604.0,3604.0,4996.0,5891.0,6591.0,6591.0,6591.0,6591.0,6711.0,6789.0,8065.0,9385.0,9478.0,9478.0,11272.0,12011.0,12633.0,13276.0,13276.0,13286.0,13286.0,13338.0,13338.0,13479.0,13479.0,13479.0,13479.0,13479.0,14198.0,14198.0,14198.0,14350.0,14350.0,14350.0,15193.0,15561.0,15821.0,17365.0,17607.0,17607.0,17607.0,17607.0,17678.0,19489.0,19890.0,19890.0,20069.0,20069.0,20989.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0,21187.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,417.0,1433.0,2000.0,3067.0,3067.0,3067.0,3067.0,3067.0,3067.0,3241.0,3342.0,3342.0,3342.0,3366.0,3570.0,3858.0,3858.0,3858.0,4343.0,4553.0,4553.0,4553.0,4620.0,4620.0,4887.0,5099.0,5363.0,5379.0,5379.0,5379.0,5417.0,5417.0,5928.0,6667.0,7883.0,8077.0,8077.0,8740.0,8744.0,8951.0,9570.0,9661.0,9964.0,10253.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0,10633.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,116.0,116.0,1421.0,2246.0,2298.0,2392.0,3516.0,3529.0,3560.0,3820.0,5544.0,6281.0,6281.0,6281.0,6281.0,6281.0,7682.0,8576.0,8587.0,9274.0,9282.0,9320.0,9653.0,10321.0,10949.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0,10957.0
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,40.0,40.0,40.0,380.0,1986.0,3857.0,5678.0,7249.0,8130.0,8989.0,8989.0,8989.0,9030.0,9190.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9220.0,9271.0,9328.0,9373.0,9415.0,9415.0,9415.0,9758.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0,10898.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,31.0,116.0,189.0,439.0,606.0,683.0,683.0,683.0,683.0,683.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,878.0,1066.0,1177.0,1455.0,1685.0,1945.0,2255.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3364.0,3365.0,4009.0,4049.0,4049.0,4049.0,4063.0,5598.0,5599.0,6495.0,6673.0,6945.0,8888.0,10959.0,12709.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0,12826.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,80.0,276.0,530.0,954.0,1174.0,1270.0,1406.0,1424.0,1424.0,1424.0,1424.0,1424.0,1435.0,1435.0,1435.0,1435.0,1435.0,1783.0,2072.0,2343.0,2566.0,2847.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3883.0,5245.0,5245.0,5245.0,5362.0,5362.0,5455.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0,5902.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,227.0,227.0,227.0,227.0,227.0,637.0,800.0,800.0,1422.0,2192.0,2375.0,2375.0,2481.0,2609.0,2857.0,2857.0,2857.0,3039.0,3224.0,3224.0,3224.0,3224.0,3224.0,3399.0,4129.0,4816.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5008.0,5018.0,5018.0,5018.0,5018.0,5018.0,5040.0,6320.0,6385.0,6408.0,6408.0,6408.0,6408.0,6913.0,7040.0,7091.0,7332.0,7379.0,7398.0,7398.0,7398.0,7405.0,7421.0,7529.0,7529.0,7529.0,7542.0,7573.0,8286.0,8442.0,8442.0,8499.0,8499.0,8499.0,8499.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,310.0,310.0,663.0,1444.0,1833.0,1833.0,1833.0,1833.0,1833.0,1833.0,1833.0,1833.0,1833.0,1833.0,2071.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3236.0,3244.0,3244.0,3244.0,3244.0,3244.0,3244.0,3244.0,3244.0,4220.0,4220.0,4220.0,4220.0,4220.0,4257.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5482.0,5821.0,6425.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0,6920.0
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,72.0,284.0,284.0,610.0,610.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,1727.0,2370.0,2555.0,3676.0,3769.0,3769.0,3769.0,5001.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5052.0,5062.0,6067.0,6223.0,6223.0,6287.0,6590.0,6678.0,7855.0,7855.0,7855.0,7855.0,7855.0,7855.0,7855.0,7855.0,7855.0,7855.0,7868.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0,7900.0
2019-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,65.0,291.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,590.0,590.0,590.0,955.0,1215.0,1450.0,1450.0,1450.0,1450.0,1897.0,2160.0,2277.0,3547.0,3991.0,3997.0,4175.0,4204.0,4828.0,5628.0,5657.0,5702.0,5749.0,5788.0,5891.0,6029.0,6124.0,6236.0,6282.0,7282.0,7384.0,7450.0,9438.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0,9837.0
2019-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,54.0,54.0,54.0,562.0,2059.0,4066.0,6032.0,7602.0,8485.0,8485.0,8485.0,8516.0,8516.0,8516.0,8516.0,8516.0,8516.0,8516.0,8536.0,8561.0,8570.0,8614.0,8670.0,8714.0,8767.0,8767.0,8767.0,8767.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8782.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0
2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,306.0,326.0,467.0,469.0,667.0,992.0,992.0,1254.0,2343.0,2573.0,2573.0,2573.0,2573.0,2573.0,2624.0,3568.0,3568.0,3568.0,4248.0,4439.0,4742.0,4742.0,4767.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,5912.0,6017.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7086.0,7175.0,7429.0,8022.0,9617.0,9746.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0,9754.0
2019-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,232.0,517.0,1435.0,1435.0,1435.0,1633.0,1633.0,1633.0,1815.0,1815.0,1815.0,1815.0,1815.0,1901.0,2393.0,2658.0,2671.0,3074.0,3268.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,3942.0,4076.0,5980.0,7884.0,9472.0,10165.0,11150.0,12119.0,12119.0,12137.0,12137.0,12137.0,12137.0,12137.0,12166.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0,12267.0
2019-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,28.0,282.0,299.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,537.0,537.0,556.0,674.0,674.0,1362.0,1522.0,1737.0,1737.0,1737.0,1737.0,1737.0,1960.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2278.0,2438.0,3031.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,3824.0,4002.0,4900.0,5057.0,5057.0,5057.0,6252.0,6972.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0,7030.0
2019-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,224.0,429.0,685.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1101.0,1187.0,1279.0,1694.0,1938.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2177.0,2395.0,2403.0,2403.0,2403.0,2694.0,2694.0,2710.0,2722.0,2764.0,2816.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0,2851.0
2019-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,248.0,460.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,865.0,874.0,996.0,1236.0,1236.0,1236.0,1236.0,1495.0,1955.0,2389.0,2585.0,2585.0,2734.0,3166.0,3308.0,3308.0,3397.0,3411.0,3411.0,3517.0,3517.0,3517.0,3517.0,3517.0,4165.0,4225.0,4225.0,4225.0,4225.0,4225.0,4225.0,4225.0,4225.0,4225.0,4462.0,4577.0,4883.0,4902.0,4902.0,4902.0,4902.0,4902.0,4902.0,4902.0,4902.0,5525.0,5622.0,5622.0,5622.0,5622.0,5622.0,5622.0,5622.0,5622.0,5622.0
